source,target,edge_key,edge_type,leakage_level,relation,rule_id,reason,dependency_path,allowed_P0,allowed_P1,allowed_P2,allowed_P3,allowed_P4
feature::fw_has_C,target::stability_discharge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_C -> target::stability_discharge,True,True,True,True,True
feature::fw_has_C,target::stability_worst,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_C -> target::stability_worst,True,True,True,True,True
feature::fw_has_Cl,target::average_voltage,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_Cl -> target::average_voltage,True,True,True,True,True
feature::fw_has_Cl,target::capacity_grav,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_Cl -> target::capacity_grav,True,True,True,True,True
feature::fw_has_Cl,target::capacity_vol,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_Cl -> target::capacity_vol,True,True,True,True,True
feature::fw_has_Cl,target::energy_grav,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_Cl -> target::energy_grav,True,True,True,True,True
feature::fw_has_Cl,target::energy_vol,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_Cl -> target::energy_vol,True,True,True,True,True
feature::fw_has_Cl,target::max_delta_volume,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_Cl -> target::max_delta_volume,True,True,True,True,True
feature::fw_has_Cl,target::stability_charge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_Cl -> target::stability_charge,True,True,True,True,True
feature::fw_has_Cl,target::stability_discharge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_Cl -> target::stability_discharge,True,True,True,True,True
feature::fw_has_Cl,target::stability_worst,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_Cl -> target::stability_worst,True,True,True,True,True
feature::fw_has_F,target::average_voltage,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_F -> target::average_voltage,True,True,True,True,True
feature::fw_has_F,target::capacity_grav,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_F -> target::capacity_grav,True,True,True,True,True
feature::fw_has_F,target::capacity_vol,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_F -> target::capacity_vol,True,True,True,True,True
feature::fw_has_F,target::energy_grav,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_F -> target::energy_grav,True,True,True,True,True
feature::fw_has_F,target::energy_vol,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_F -> target::energy_vol,True,True,True,True,True
feature::fw_has_F,target::max_delta_volume,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_F -> target::max_delta_volume,True,True,True,True,True
feature::fw_has_F,target::stability_charge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_F -> target::stability_charge,True,True,True,True,True
feature::fw_has_F,target::stability_discharge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_F -> target::stability_discharge,True,True,True,True,True
feature::fw_has_F,target::stability_worst,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_F -> target::stability_worst,True,True,True,True,True
feature::fw_has_I,target::average_voltage,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_I -> target::average_voltage,True,True,True,True,True
feature::fw_has_I,target::capacity_grav,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_I -> target::capacity_grav,True,True,True,True,True
feature::fw_has_I,target::capacity_vol,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_I -> target::capacity_vol,True,True,True,True,True
feature::fw_has_I,target::energy_grav,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_I -> target::energy_grav,True,True,True,True,True
feature::fw_has_I,target::energy_vol,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_I -> target::energy_vol,True,True,True,True,True
feature::fw_has_I,target::max_delta_volume,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_I -> target::max_delta_volume,True,True,True,True,True
feature::fw_has_I,target::stability_charge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_I -> target::stability_charge,True,True,True,True,True
feature::fw_has_I,target::stability_discharge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_I -> target::stability_discharge,True,True,True,True,True
feature::fw_has_I,target::stability_worst,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_I -> target::stability_worst,True,True,True,True,True
feature::fw_has_N,target::average_voltage,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_N -> target::average_voltage,True,True,True,True,True
feature::fw_has_N,target::capacity_grav,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_N -> target::capacity_grav,True,True,True,True,True
feature::fw_has_N,target::capacity_vol,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_N -> target::capacity_vol,True,True,True,True,True
feature::fw_has_N,target::energy_grav,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_N -> target::energy_grav,True,True,True,True,True
feature::fw_has_N,target::energy_vol,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_N -> target::energy_vol,True,True,True,True,True
feature::fw_has_N,target::max_delta_volume,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_N -> target::max_delta_volume,True,True,True,True,True
feature::fw_has_N,target::stability_charge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_N -> target::stability_charge,True,True,True,True,True
feature::fw_has_N,target::stability_discharge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_N -> target::stability_discharge,True,True,True,True,True
feature::fw_has_N,target::stability_worst,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_N -> target::stability_worst,True,True,True,True,True
feature::fw_has_O,target::average_voltage,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_O -> target::average_voltage,True,True,True,True,True
feature::fw_has_O,target::capacity_grav,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_O -> target::capacity_grav,True,True,True,True,True
feature::fw_has_O,target::capacity_vol,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_O -> target::capacity_vol,True,True,True,True,True
feature::fw_has_O,target::energy_grav,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_O -> target::energy_grav,True,True,True,True,True
feature::fw_has_O,target::energy_vol,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_O -> target::energy_vol,True,True,True,True,True
feature::fw_has_O,target::max_delta_volume,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_O -> target::max_delta_volume,True,True,True,True,True
feature::fw_has_O,target::stability_charge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_O -> target::stability_charge,True,True,True,True,True
feature::fw_has_O,target::stability_discharge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_O -> target::stability_discharge,True,True,True,True,True
feature::fw_has_O,target::stability_worst,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_O -> target::stability_worst,True,True,True,True,True
feature::fw_has_P,target::average_voltage,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_P -> target::average_voltage,True,True,True,True,True
feature::fw_has_P,target::capacity_grav,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_P -> target::capacity_grav,True,True,True,True,True
feature::fw_has_P,target::capacity_vol,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_P -> target::capacity_vol,True,True,True,True,True
feature::fw_has_P,target::energy_grav,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_P -> target::energy_grav,True,True,True,True,True
feature::fw_has_P,target::energy_vol,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_P -> target::energy_vol,True,True,True,True,True
feature::fw_has_P,target::max_delta_volume,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_P -> target::max_delta_volume,True,True,True,True,True
feature::fw_has_P,target::stability_charge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_P -> target::stability_charge,True,True,True,True,True
feature::fw_has_P,target::stability_discharge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_P -> target::stability_discharge,True,True,True,True,True
feature::fw_has_P,target::stability_worst,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_P -> target::stability_worst,True,True,True,True,True
feature::fw_has_S,target::average_voltage,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_S -> target::average_voltage,True,True,True,True,True
feature::fw_has_S,target::capacity_grav,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_S -> target::capacity_grav,True,True,True,True,True
feature::fw_has_S,target::capacity_vol,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_S -> target::capacity_vol,True,True,True,True,True
feature::fw_has_S,target::energy_grav,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_S -> target::energy_grav,True,True,True,True,True
feature::fw_has_S,target::energy_vol,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::fw_has_S -> target::energy_vol,True,True,True,True,True
