target,model_name,leaky_protocol,clean_protocol,hard_split,interaction_mae_point,bootstrap_reps,ci95_low,ci95_high,probability_interaction_positive,ci_excludes_zero
stability_worst,Ridge,P0,P2,framework_groupkfold,0.0016601101875912362,2000,-0.0007791963449554683,0.003898764761248108,0.912,False
stability_worst,Ridge,P0,P2,leave_family_out,0.07183055515841223,2000,0.022933432777707503,0.12372335739220847,1.0,True
stability_worst,Ridge,P0,P2,leave_chemical_system_out,-0.0034215957756877522,2000,-0.00988849119690715,0.004054619201265482,0.1625,False
stability_worst,Ridge,P0,P2,leave_working_ion_out,0.01939040315913558,2000,0.00307430723371399,0.03720592838159826,0.997,True
stability_worst,Ridge,P0,P3,framework_groupkfold,0.002147834755737199,2000,-0.0011484634642804344,0.00536120661186704,0.8885,False
stability_worst,Ridge,P0,P3,leave_family_out,0.09611138924749017,2000,0.048166866448782195,0.14598422628498403,1.0,True
stability_worst,Ridge,P0,P3,leave_chemical_system_out,-0.003997179690735607,2000,-0.009627852035040432,0.002537690942090346,0.088,False
stability_worst,Ridge,P0,P3,leave_working_ion_out,0.017624365903405714,2000,0.0024208438658746287,0.039485150068769806,0.995,True
stability_worst,ExtraTrees,P4,P1,framework_groupkfold,-0.00045935120360667556,2000,-0.0023184641760397567,0.0011249415504216906,0.324,False
stability_worst,ExtraTrees,P4,P1,leave_family_out,0.0695531489809834,2000,0.010411703657825138,0.1430260213951372,0.999,True
stability_worst,ExtraTrees,P4,P1,leave_chemical_system_out,-0.002610344716666206,2000,-0.009170669406244891,0.004356189134568995,0.241,False
stability_worst,ExtraTrees,P4,P1,leave_working_ion_out,0.008979293057950219,2000,0.0021701968206235423,0.017452079617828603,1.0,True
stability_worst,ExtraTrees,P4,P2,framework_groupkfold,-0.0009280094602326983,2000,-0.003012523849808695,0.0011937382200130236,0.2005,False
stability_worst,ExtraTrees,P4,P2,leave_family_out,0.06999844703415907,2000,0.013729369523125857,0.14452239716765042,0.9995,True
stability_worst,ExtraTrees,P4,P2,leave_chemical_system_out,-0.0016016042172665515,2000,-0.007867351030882324,0.005066201800326865,0.297,False
stability_worst,ExtraTrees,P4,P2,leave_working_ion_out,0.009670303151656933,2000,0.005540896719464641,0.013345515271595235,1.0,True
stability_worst,ExtraTrees,P4,P3,framework_groupkfold,0.0031871279748746455,2000,0.0010599748325593455,0.0054930896160771845,0.999,True
stability_worst,ExtraTrees,P4,P3,leave_family_out,0.06674966823731303,2000,0.027252928726830036,0.11424404491862347,1.0,True
stability_worst,ExtraTrees,P4,P3,leave_chemical_system_out,0.005100023786711157,2000,-0.0005706717421494702,0.011846912316294405,0.9535,False
stability_worst,ExtraTrees,P4,P3,leave_working_ion_out,0.013949566626848755,2000,0.005909130135732762,0.02106504302390802,1.0,True
stability_worst,ExtraTrees,P0,P1,framework_groupkfold,-0.00047574645870267565,2000,-0.0022875826593472945,0.001238326660630861,0.3225,False
stability_worst,ExtraTrees,P0,P1,leave_family_out,0.06879050339743152,2000,0.007913077262462079,0.1396795210580403,0.9975,True
stability_worst,ExtraTrees,P0,P1,leave_chemical_system_out,-0.002742136509329044,2000,-0.009437641891305977,0.004529466235533059,0.233,False
stability_worst,ExtraTrees,P0,P1,leave_working_ion_out,0.008332806724143865,2000,0.0011837000529326446,0.016586206756553888,0.9945,True
stability_worst,ExtraTrees,P0,P2,framework_groupkfold,-0.0009444047153286984,2000,-0.0031169704622011998,0.0012409372308950263,0.214,False
stability_worst,ExtraTrees,P0,P2,leave_family_out,0.06923580145060719,2000,0.014833324389650316,0.14727031864456447,0.9995,True
stability_worst,ExtraTrees,P0,P2,leave_chemical_system_out,-0.0017333960099293892,2000,-0.008052903853411505,0.005441822172816847,0.303,False
stability_worst,ExtraTrees,P0,P2,leave_working_ion_out,0.00902381681785058,2000,0.004521374522877563,0.013389406463750338,1.0,True
stability_worst,ExtraTrees,P0,P3,framework_groupkfold,0.0031707327197786454,2000,0.0010538481612923727,0.005615021049332137,1.0,True
stability_worst,ExtraTrees,P0,P3,leave_family_out,0.06598702265376115,2000,0.026905297252566934,0.11259995980604262,1.0,True
stability_worst,ExtraTrees,P0,P3,leave_chemical_system_out,0.004968231994048319,2000,-0.0010660757282804807,0.011585733430236046,0.945,False
stability_worst,ExtraTrees,P0,P3,leave_working_ion_out,0.013303080293042401,2000,0.005076844138418322,0.02052647387469455,1.0,True
